metro_code,metro_name,metro_pop,metro_apps,metro_type,variable_name,total_count,loan,denied,is_reliable,reliable_note,odds_ratio,number_denials_compared_to_10_white
24660,"Greensboro-High Point, NC",762063,5833,Metropolitan Statistical Area,asian_cb,362,334,28,TRUE,Statistically significant disparity,1.7,17
39580,"Raleigh-Cary, NC",1332311,19695,Metropolitan Statistical Area,black,1427,1290,137,TRUE,Statistically significant disparity,2.1,21
39580,"Raleigh-Cary, NC",1332311,19695,Metropolitan Statistical Area,latino,1115,1019,96,TRUE,Statistically significant disparity,1.7,17
39580,"Raleigh-Cary, NC",1332311,19695,Metropolitan Statistical Area,native,51,50,1,FALSE,Not statistcially significant,0.6,6
39580,"Raleigh-Cary, NC",1332311,19695,Metropolitan Statistical Area,asian_cb,1942,1790,152,TRUE,Statistically significant disparity,2.1,21
43140,"Shelby, NC",97282,439,Micropolitan Statistical Area,black,22,20,2,FALSE,No results,,
43140,"Shelby, NC",97282,439,Micropolitan Statistical Area,latino,18,16,2,FALSE,No results,,
43140,"Shelby, NC",97282,439,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
43140,"Shelby, NC",97282,439,Micropolitan Statistical Area,asian_cb,5,4,1,FALSE,No results,,
34940,"Naples-Marco Island, FL",371453,3799,Metropolitan Statistical Area,black,71,51,20,FALSE,Not enough of applications,3.2,32
34940,"Naples-Marco Island, FL",371453,3799,Metropolitan Statistical Area,latino,570,496,74,FALSE,Not statistcially significant,1.1,11
34940,"Naples-Marco Island, FL",371453,3799,Metropolitan Statistical Area,native,14,13,1,FALSE,Not statistcially significant,0.5,5
34940,"Naples-Marco Island, FL",371453,3799,Metropolitan Statistical Area,asian_cb,78,59,19,TRUE,Statistically significant disparity,2.3,23
37860,"Pensacola-Ferry Pass-Brent, FL",488246,3379,Metropolitan Statistical Area,black,110,95,15,FALSE,Not statistcially significant,0.9,9
37860,"Pensacola-Ferry Pass-Brent, FL",488246,3379,Metropolitan Statistical Area,latino,115,98,17,TRUE,Statistically significant disparity,2.2,22
37860,"Pensacola-Ferry Pass-Brent, FL",488246,3379,Metropolitan Statistical Area,native,17,15,2,FALSE,Not statistcially significant,2.4,24
37860,"Pensacola-Ferry Pass-Brent, FL",488246,3379,Metropolitan Statistical Area,asian_cb,102,93,9,FALSE,Not statistcially significant,1.1,11
19124,"Dallas-Plano-Irving, TX",4903580,47652,Metropolitan Division,black,2619,2287,332,TRUE,Statistically significant disparity,2.1,21
19124,"Dallas-Plano-Irving, TX",4903580,47652,Metropolitan Division,latino,6952,6372,580,FALSE,Not statistcially significant,1.1,11
19124,"Dallas-Plano-Irving, TX",4903580,47652,Metropolitan Division,native,211,198,13,FALSE,Not statistcially significant,1.4,14
19124,"Dallas-Plano-Irving, TX",4903580,47652,Metropolitan Division,asian_cb,6699,6138,561,TRUE,Statistically significant disparity,1.7,17
41700,"San Antonio-New Braunfels, TX",2468193,15907,Metropolitan Statistical Area,black,417,361,56,TRUE,Statistically significant disparity,2.1,21
41700,"San Antonio-New Braunfels, TX",2468193,15907,Metropolitan Statistical Area,latino,4849,4291,558,TRUE,Statistically significant disparity,1.6,16
41700,"San Antonio-New Braunfels, TX",2468193,15907,Metropolitan Statistical Area,native,57,47,10,FALSE,Not enough of applications,4.9,49
41700,"San Antonio-New Braunfels, TX",2468193,15907,Metropolitan Statistical Area,asian_cb,847,735,112,TRUE,Statistically significant disparity,2.6,26
15980,"Cape Coral-Fort Myers, FL",737468,7793,Metropolitan Statistical Area,black,227,191,36,FALSE,Not enough variance in variables,1.3,13
15980,"Cape Coral-Fort Myers, FL",737468,7793,Metropolitan Statistical Area,latino,1099,940,159,FALSE,Not enough variance in variables,1.5,15
15980,"Cape Coral-Fort Myers, FL",737468,7793,Metropolitan Statistical Area,native,18,18,0,FALSE,Not enough variance in variables,0,0
15980,"Cape Coral-Fort Myers, FL",737468,7793,Metropolitan Statistical Area,asian_cb,150,128,22,FALSE,Not enough variance in variables,1.8,18
26420,"Houston-The Woodlands-Sugar Land, TX",6884138,56910,Metropolitan Statistical Area,black,3887,3334,553,TRUE,Statistically significant disparity,2,20
26420,"Houston-The Woodlands-Sugar Land, TX",6884138,56910,Metropolitan Statistical Area,latino,11573,10453,1120,TRUE,Doesn't meet level of disparity,1.2,12
26420,"Houston-The Woodlands-Sugar Land, TX",6884138,56910,Metropolitan Statistical Area,native,200,183,17,FALSE,Not statistcially significant,1.7,17
26420,"Houston-The Woodlands-Sugar Land, TX",6884138,56910,Metropolitan Statistical Area,asian_cb,7013,6362,651,TRUE,Doesn't meet level of disparity,1.4,14
12420,"Austin-Round Rock-Georgetown, TX",2114441,28478,Metropolitan Statistical Area,black,622,561,61,TRUE,Statistically significant disparity,1.6,16
12420,"Austin-Round Rock-Georgetown, TX",2114441,28478,Metropolitan Statistical Area,latino,3451,3148,303,TRUE,Doesn't meet level of disparity,1.3,13
12420,"Austin-Round Rock-Georgetown, TX",2114441,28478,Metropolitan Statistical Area,native,106,96,10,FALSE,Not statistcially significant,2,20
12420,"Austin-Round Rock-Georgetown, TX",2114441,28478,Metropolitan Statistical Area,asian_cb,3271,3013,258,TRUE,Statistically significant disparity,1.7,17
18880,"Crestview-Fort Walton Beach-Destin, FL",272056,2185,Metropolitan Statistical Area,black,33,30,3,FALSE,No results,,
18880,"Crestview-Fort Walton Beach-Destin, FL",272056,2185,Metropolitan Statistical Area,latino,105,92,13,FALSE,No results,,
18880,"Crestview-Fort Walton Beach-Destin, FL",272056,2185,Metropolitan Statistical Area,native,9,9,0,FALSE,No results,,
18880,"Crestview-Fort Walton Beach-Destin, FL",272056,2185,Metropolitan Statistical Area,asian_cb,63,60,3,FALSE,No results,,
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1761729,9692,Metropolitan Statistical Area,black,901,814,87,TRUE,Statistically significant disparity,1.8,18
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1761729,9692,Metropolitan Statistical Area,latino,331,300,31,TRUE,Statistically significant disparity,2.2,22
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1761729,9692,Metropolitan Statistical Area,native,43,38,5,FALSE,Not statistcially significant,1.6,16
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1761729,9692,Metropolitan Statistical Area,asian_cb,560,531,29,FALSE,Not statistcially significant,0.9,9
40060,"Richmond, VA",1269530,11757,Metropolitan Statistical Area,black,853,782,71,TRUE,Statistically significant disparity,2.7,27
40060,"Richmond, VA",1269530,11757,Metropolitan Statistical Area,latino,491,450,41,TRUE,Statistically significant disparity,2.7,27
40060,"Richmond, VA",1269530,11757,Metropolitan Statistical Area,native,38,35,3,FALSE,Not statistcially significant,2.8,28
40060,"Richmond, VA",1269530,11757,Metropolitan Statistical Area,asian_cb,809,757,52,TRUE,Statistically significant disparity,2.7,27
23224,"Frederick-Gaithersburg-Rockville, MD",1294952,12670,Metropolitan Division,black,1195,1085,110,TRUE,Statistically significant disparity,2,20
23224,"Frederick-Gaithersburg-Rockville, MD",1294952,12670,Metropolitan Division,latino,1341,1234,107,TRUE,Statistically significant disparity,1.8,18
23224,"Frederick-Gaithersburg-Rockville, MD",1294952,12670,Metropolitan Division,native,23,22,1,FALSE,Not statistcially significant,1.7,17
23224,"Frederick-Gaithersburg-Rockville, MD",1294952,12670,Metropolitan Division,asian_cb,2091,1936,155,TRUE,Statistically significant disparity,1.8,18
31084,"Los Angeles-Long Beach-Glendale, CA",10081570,41837,Metropolitan Division,black,1352,1150,202,TRUE,Statistically significant disparity,1.8,18
31084,"Los Angeles-Long Beach-Glendale, CA",10081570,41837,Metropolitan Division,latino,7587,6859,728,TRUE,Doesn't meet level of disparity,1.2,12
31084,"Los Angeles-Long Beach-Glendale, CA",10081570,41837,Metropolitan Division,native,62,53,9,FALSE,Not enough of applications,2.3,23
31084,"Los Angeles-Long Beach-Glendale, CA",10081570,41837,Metropolitan Division,asian_cb,7900,7215,685,FALSE,Not statistcially significant,1,10
12260,"Augusta-Richmond County, GA-SC",599616,3298,Metropolitan Statistical Area,black,317,284,33,FALSE,No results,,
12260,"Augusta-Richmond County, GA-SC",599616,3298,Metropolitan Statistical Area,latino,128,116,12,FALSE,No results,,
12260,"Augusta-Richmond County, GA-SC",599616,3298,Metropolitan Statistical Area,native,16,16,0,FALSE,No results,,
12260,"Augusta-Richmond County, GA-SC",599616,3298,Metropolitan Statistical Area,asian_cb,142,133,9,FALSE,No results,,
25940,"Hilton Head Island-Bluffton, SC",214752,2623,Metropolitan Statistical Area,black,47,39,8,FALSE,No results,,
25940,"Hilton Head Island-Bluffton, SC",214752,2623,Metropolitan Statistical Area,latino,72,61,11,FALSE,No results,,
25940,"Hilton Head Island-Bluffton, SC",214752,2623,Metropolitan Statistical Area,native,5,5,0,FALSE,No results,,
25940,"Hilton Head Island-Bluffton, SC",214752,2623,Metropolitan Statistical Area,asian_cb,38,34,4,FALSE,No results,,
29404,"Lake County-Kenosha County, IL-WI",869997,7926,Metropolitan Division,black,171,152,19,FALSE,Not statistcially significant,1.7,17
29404,"Lake County-Kenosha County, IL-WI",869997,7926,Metropolitan Division,latino,974,863,111,TRUE,Statistically significant disparity,1.5,15
29404,"Lake County-Kenosha County, IL-WI",869997,7926,Metropolitan Division,native,11,8,3,FALSE,Not statistcially significant,3.4,34
29404,"Lake County-Kenosha County, IL-WI",869997,7926,Metropolitan Division,asian_cb,806,762,44,FALSE,Not statistcially significant,1.3,13
16984,"Chicago-Naperville-Evanston, IL",7175030,57155,Metropolitan Division,black,3035,2509,526,TRUE,Statistically significant disparity,2.5,25
16984,"Chicago-Naperville-Evanston, IL",7175030,57155,Metropolitan Division,latino,7650,6807,843,TRUE,Statistically significant disparity,1.6,16
16984,"Chicago-Naperville-Evanston, IL",7175030,57155,Metropolitan Division,native,77,71,6,FALSE,Not statistcially significant,1.5,15
16984,"Chicago-Naperville-Evanston, IL",7175030,57155,Metropolitan Division,asian_cb,6063,5612,451,TRUE,Doesn't meet level of disparity,1.4,14
23844,"Gary, IN",701782,5915,Metropolitan Division,black,304,272,32,FALSE,Not enough variance in variables,1.8,18
23844,"Gary, IN",701782,5915,Metropolitan Division,latino,622,578,44,FALSE,Not enough variance in variables,1.6,16
23844,"Gary, IN",701782,5915,Metropolitan Division,native,11,11,0,FALSE,Not enough variance in variables,0,0
23844,"Gary, IN",701782,5915,Metropolitan Division,asian_cb,108,102,6,FALSE,Not enough variance in variables,1.3,13
10300,"Adrian, MI",98381,632,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
10300,"Adrian, MI",98381,632,Micropolitan Statistical Area,latino,21,20,1,FALSE,No results,,
10300,"Adrian, MI",98381,632,Micropolitan Statistical Area,native,3,3,0,FALSE,No results,,
10300,"Adrian, MI",98381,632,Micropolitan Statistical Area,asian_cb,2,2,0,FALSE,No results,,
39540,"Racine, WI",195602,1864,Metropolitan Statistical Area,black,58,49,9,FALSE,Not enough variance in variables,4.9,49
39540,"Racine, WI",195602,1864,Metropolitan Statistical Area,latino,161,142,19,FALSE,Not enough variance in variables,2.5,25
39540,"Racine, WI",195602,1864,Metropolitan Statistical Area,native,4,4,0,FALSE,Not enough variance in variables,0,0
39540,"Racine, WI",195602,1864,Metropolitan Statistical Area,asian_cb,29,24,5,FALSE,Not enough variance in variables,4.6,46
20994,"Elgin, IL",761796,7068,Metropolitan Division,black,172,161,11,FALSE,Not statistcially significant,1.2,12
20994,"Elgin, IL",761796,7068,Metropolitan Division,latino,1213,1100,113,TRUE,Statistically significant disparity,1.6,16
20994,"Elgin, IL",761796,7068,Metropolitan Division,native,10,9,1,FALSE,Not statistcially significant,0.9,9
20994,"Elgin, IL",761796,7068,Metropolitan Division,asian_cb,301,275,26,TRUE,Statistically significant disparity,2.3,23
16580,"Champaign-Urbana, IL",226323,1439,Metropolitan Statistical Area,black,58,50,8,FALSE,No results,,
16580,"Champaign-Urbana, IL",226323,1439,Metropolitan Statistical Area,latino,78,75,3,FALSE,No results,,
16580,"Champaign-Urbana, IL",226323,1439,Metropolitan Statistical Area,native,7,7,0,FALSE,No results,,
16580,"Champaign-Urbana, IL",226323,1439,Metropolitan Statistical Area,asian_cb,105,99,6,FALSE,No results,,
11460,"Ann Arbor, MI",367000,3353,Metropolitan Statistical Area,black,124,113,11,FALSE,Not statistcially significant,1.4,14
11460,"Ann Arbor, MI",367000,3353,Metropolitan Statistical Area,latino,82,78,4,FALSE,Not statistcially significant,1,10
11460,"Ann Arbor, MI",367000,3353,Metropolitan Statistical Area,native,7,7,0,FALSE,Not statistcially significant,0,0
11460,"Ann Arbor, MI",367000,3353,Metropolitan Statistical Area,asian_cb,322,301,21,FALSE,Not statistcially significant,1.8,18
42644,"Seattle-Bellevue-Kent, WA",2994310,34769,Metropolitan Division,black,857,785,72,TRUE,Statistically significant disparity,1.8,18
42644,"Seattle-Bellevue-Kent, WA",2994310,34769,Metropolitan Division,latino,1609,1486,123,TRUE,Statistically significant disparity,1.5,15
42644,"Seattle-Bellevue-Kent, WA",2994310,34769,Metropolitan Division,native,143,132,11,FALSE,Not statistcially significant,1.7,17
42644,"Seattle-Bellevue-Kent, WA",2994310,34769,Metropolitan Division,asian_cb,8529,7968,561,TRUE,Doesn't meet level of disparity,1.4,14
11244,"Anaheim-Santa Ana-Irvine, CA",3168044,19595,Metropolitan Division,black,140,126,14,FALSE,Not statistcially significant,1.1,11
11244,"Anaheim-Santa Ana-Irvine, CA",3168044,19595,Metropolitan Division,latino,1996,1849,147,FALSE,Not statistcially significant,1.1,11
11244,"Anaheim-Santa Ana-Irvine, CA",3168044,19595,Metropolitan Division,native,31,29,2,FALSE,Not statistcially significant,0.4,4
11244,"Anaheim-Santa Ana-Irvine, CA",3168044,19595,Metropolitan Division,asian_cb,4924,4499,425,FALSE,Not statistcially significant,1.2,12
36084,"Oakland-Berkeley-Livermore, CA",2799005,22676,Metropolitan Division,black,655,591,64,TRUE,Statistically significant disparity,1.7,17
36084,"Oakland-Berkeley-Livermore, CA",2799005,22676,Metropolitan Division,latino,1895,1759,136,FALSE,Not statistcially significant,1.2,12
36084,"Oakland-Berkeley-Livermore, CA",2799005,22676,Metropolitan Division,native,54,48,6,FALSE,Not statistcially significant,1.7,17
36084,"Oakland-Berkeley-Livermore, CA",2799005,22676,Metropolitan Division,asian_cb,8870,8101,769,TRUE,Statistically significant disparity,1.5,15
37100,"Oxnard-Thousand Oaks-Ventura, CA",847263,5479,Metropolitan Statistical Area,black,79,70,9,FALSE,Not enough variance in variables,7.9,79
37100,"Oxnard-Thousand Oaks-Ventura, CA",847263,5479,Metropolitan Statistical Area,latino,988,902,86,FALSE,Not enough variance in variables,1.6,16
37100,"Oxnard-Thousand Oaks-Ventura, CA",847263,5479,Metropolitan Statistical Area,native,13,13,0,FALSE,Not enough variance in variables,inf,inf
37100,"Oxnard-Thousand Oaks-Ventura, CA",847263,5479,Metropolitan Statistical Area,asian_cb,463,434,29,FALSE,Not enough variance in variables,2,20
40140,"Riverside-San Bernardino-Ontario, CA",4560470,26694,Metropolitan Statistical Area,black,1037,890,147,TRUE,Statistically significant disparity,1.6,16
40140,"Riverside-San Bernardino-Ontario, CA",4560470,26694,Metropolitan Statistical Area,latino,7778,7063,715,FALSE,Not statistcially significant,1.1,11
40140,"Riverside-San Bernardino-Ontario, CA",4560470,26694,Metropolitan Statistical Area,native,97,88,9,FALSE,Not statistcially significant,1.4,14
40140,"Riverside-San Bernardino-Ontario, CA",4560470,26694,Metropolitan Statistical Area,asian_cb,3165,2843,322,FALSE,Not statistcially significant,1.2,12
12540,"Bakersfield, CA",887641,4392,Metropolitan Statistical Area,black,79,74,5,FALSE,Not statistcially significant,0.4,4
12540,"Bakersfield, CA",887641,4392,Metropolitan Statistical Area,latino,1471,1365,106,FALSE,Not statistcially significant,0.8,8
12540,"Bakersfield, CA",887641,4392,Metropolitan Statistical Area,native,20,18,2,FALSE,Not statistcially significant,1,10
12540,"Bakersfield, CA",887641,4392,Metropolitan Statistical Area,asian_cb,384,362,22,FALSE,Not statistcially significant,0.9,9
41940,"San Jose-Sunnyvale-Santa Clara, CA",1987846,13400,Metropolitan Statistical Area,black,103,88,15,FALSE,Not enough variance in variables,2.1,21
41940,"San Jose-Sunnyvale-Santa Clara, CA",1987846,13400,Metropolitan Statistical Area,latino,907,831,76,FALSE,Not enough variance in variables,1.3,13
41940,"San Jose-Sunnyvale-Santa Clara, CA",1987846,13400,Metropolitan Statistical Area,native,20,20,0,FALSE,Not enough variance in variables,0,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",1987846,13400,Metropolitan Statistical Area,asian_cb,7485,6898,587,FALSE,Not enough variance in variables,1.3,13
41740,"San Diego-Chula Vista-Carlsbad, CA",3316073,20738,Metropolitan Statistical Area,black,287,255,32,FALSE,Not statistcially significant,1.5,15
41740,"San Diego-Chula Vista-Carlsbad, CA",3316073,20738,Metropolitan Statistical Area,latino,2595,2341,254,TRUE,Statistically significant disparity,1.5,15
41740,"San Diego-Chula Vista-Carlsbad, CA",3316073,20738,Metropolitan Statistical Area,native,52,45,7,FALSE,Not statistcially significant,2.3,23
41740,"San Diego-Chula Vista-Carlsbad, CA",3316073,20738,Metropolitan Statistical Area,asian_cb,2852,2601,251,TRUE,Doesn't meet level of disparity,1.3,13
